Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
"First Canadian Place,Underground city",43.64798355102539,-79.38348388671875,Earls Kitchen & Bar,43.647945662980305,-79.3837058277153,Bar
"First Canadian Place,Underground city",43.64798355102539,-79.38348388671875,Five Guys,43.648952917114954,-79.38148110862167,Burger Joint
"First Canadian Place,Underground city",43.64798355102539,-79.38348388671875,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
"First Canadian Place,Underground city",43.64798355102539,-79.38348388671875,Tim Hortons,43.646104578197665,-79.38257150352001,Coffee Shop
"First Canadian Place,Underground city",43.64798355102539,-79.38348388671875,Tachi,43.65059603893127,-79.38339613055128,Sushi Restaurant
"First Canadian Place,Underground city",43.64798355102539,-79.38348388671875,Balzac's Coffee,43.644372584148364,-79.38306470027423,Coffee Shop
"First Canadian Place,Underground city",43.64798355102539,-79.38348388671875,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
"First Canadian Place,Underground city",43.64798355102539,-79.38348388671875,Loose Moose,43.64528061938072,-79.38396600831251,Bar
"First Canadian Place,Underground city",43.64798355102539,-79.38348388671875,deKEFIR,43.65043319523819,-79.37939324949957,Ice Cream Shop
"First Canadian Place,Underground city",43.64798355102539,-79.38348388671875,"Coffee, Oysters, Champagne",43.647309,-79.38673,Lounge
"First Canadian Place,Underground city",43.64798355102539,-79.38348388671875,Chotto Matte,43.646473,-79.378782,Japanese Restaurant
"First Canadian Place,Underground city",43.64798355102539,-79.38348388671875,John & Sons Oyster House,43.65060229830571,-79.38155510682869,Seafood Restaurant
"First Canadian Place,Underground city",43.64798355102539,-79.38348388671875,Princess Of Wales Theatre,43.64654315405365,-79.38910030187289,Theater
"First Canadian Place,Underground city",43.64798355102539,-79.38348388671875,Dineen Coffee,43.650497,-79.378765,Café
"First Canadian Place,Underground city",43.64798355102539,-79.38348388671875,Scaddabush Italian Kitchen & Bar,43.6447367776608,-79.38535477982775,Italian Restaurant
"First Canadian Place,Underground city",43.64798355102539,-79.38348388671875,Union Chicken,43.64491185903613,-79.38232534702786,Fried Chicken Joint
"First Canadian Place,Underground city",43.64798355102539,-79.38348388671875,Nathan Phillips Square,43.65227047322295,-79.38351631164551,Plaza
"First Canadian Place,Underground city",43.64798355102539,-79.38348388671875,Kojin,43.64939770725357,-79.38609106624851,Colombian Restaurant
"First Canadian Place,Underground city",43.64798355102539,-79.38348388671875,Friendly Stranger - Cannabis Culture Shop,43.650386666114635,-79.38852348995324,Smoke Shop
"First Canadian Place,Underground city",43.64798355102539,-79.38348388671875,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
"First Canadian Place,Underground city",43.64798355102539,-79.38348388671875,Café Plenty,43.6491179354577,-79.37831288380438,Café
"First Canadian Place,Underground city",43.64798355102539,-79.38348388671875,Starbucks,43.646516,-79.380059,Coffee Shop
"First Canadian Place,Underground city",43.64798355102539,-79.38348388671875,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
"First Canadian Place,Underground city",43.64798355102539,-79.38348388671875,Sweet Lulu,43.65055650489936,-79.38117543224395,Asian Restaurant
"First Canadian Place,Underground city",43.64798355102539,-79.38348388671875,Noodle King,43.65170632794881,-79.38304628912547,Asian Restaurant
"First Canadian Place,Underground city",43.64798355102539,-79.38348388671875,Ninki Izakaya,43.65022782352305,-79.38486260004564,Japanese Restaurant
"First Canadian Place,Underground city",43.64798355102539,-79.38348388671875,Cardio-Go,43.64701650155176,-79.38814275495332,Gym
"First Canadian Place,Underground city",43.64798355102539,-79.38348388671875,Starbucks,43.647261,-79.378599,Coffee Shop
"First Canadian Place,Underground city",43.64798355102539,-79.38348388671875,Starbucks,43.645594,-79.386063,Coffee Shop
"First Canadian Place,Underground city",43.64798355102539,-79.38348388671875,Kellys Landing,43.64500578241027,-79.3826604817129,Restaurant
"First Canadian Place,Underground city",43.64798355102539,-79.38348388671875,Jack Astor's Bar & Grill,43.645315,-79.383837,American Restaurant
"First Canadian Place,Underground city",43.64798355102539,-79.38348388671875,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
"First Canadian Place,Underground city",43.64798355102539,-79.38348388671875,The Cambridge Club,43.65166287812755,-79.38307469732278,Gym
"First Canadian Place,Underground city",43.64798355102539,-79.38348388671875,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
"First Canadian Place,Underground city",43.64798355102539,-79.38348388671875,Hilton Toronto Executive Lounge,43.650363125865155,-79.38580184119992,Breakfast Spot
"First Canadian Place,Underground city",43.64798355102539,-79.38348388671875,Marché Mövenpick,43.6472616,-79.3785998,Restaurant
"First Canadian Place,Underground city",43.64798355102539,-79.38348388671875,Old City Hall,43.652008800876125,-79.3817442232328,Monument / Landmark
"First Canadian Place,Underground city",43.64798355102539,-79.38348388671875,Movenpick Cafe,43.647686808930885,-79.3772953884033,Café
"First Canadian Place,Underground city",43.64798355102539,-79.38348388671875,Mercatto,43.6502431921682,-79.38081989149896,Italian Restaurant
"Flemingdon Park,Don Mills South",43.72586441040039,-79.34461975097656,Sorento Restaurant,43.72657509457231,-79.34198930569546,Italian Restaurant
"Flemingdon Park,Don Mills South",43.72586441040039,-79.34461975097656,Oomomo,43.72642908913988,-79.34328336099873,Discount Store
"Flemingdon Park,Don Mills South",43.72586441040039,-79.34461975097656,Fitness Connection,43.72747286430573,-79.34170684305083,Gym
"Flemingdon Park,Don Mills South",43.72586441040039,-79.34461975097656,Tilley Endurables,43.72703319748601,-79.34292634000684,Clothing Store
"Flemingdon Park,Don Mills South",43.72586441040039,-79.34461975097656,Swiss Chalet Rotisserie & Grill,43.7267367878352,-79.34140272120312,Restaurant
"Flemingdon Park,Don Mills South",43.72586441040039,-79.34461975097656,Skiis and Biikes,43.726350918006425,-79.34297712786963,Bike Shop
"Flemingdon Park,Don Mills South",43.72586441040039,-79.34461975097656,Just Hockey Source For Sports,43.72709513128194,-79.34259061584578,Sporting Goods Shop
"Flemingdon Park,Don Mills South",43.72586441040039,-79.34461975097656,Memories of Japan,43.72734746849249,-79.34136445237439,Japanese Restaurant
"Flemingdon Park,Don Mills South",43.72586441040039,-79.34461975097656,The Beer Store,43.7269871,-79.3414943,Beer Store
"Flemingdon Park,Don Mills South",43.72586441040039,-79.34461975097656,Genghis Khan Mongolian Grill,43.7269059862849,-79.34121626053623,Asian Restaurant
"Flemingdon Park,Don Mills South",43.72586441040039,-79.34461975097656,Asian Legend,43.7265905030894,-79.34218786843495,Dim Sum Restaurant
"Flemingdon Park,Don Mills South",43.72586441040039,-79.34461975097656,Congee Star 帝王名粥,43.72658622416194,-79.34183343111253,Chinese Restaurant
"Flemingdon Park,Don Mills South",43.72586441040039,-79.34461975097656,Pho 88 發發餐廳,43.72664201962024,-79.3423446449432,Asian Restaurant
"Flemingdon Park,Don Mills South",43.72586441040039,-79.34461975097656,Harvey's,43.726618141963044,-79.34099700109225,Fast Food Restaurant
"Flemingdon Park,Don Mills South",43.72586441040039,-79.34461975097656,Delimark Cafe,43.72753609649164,-79.33954737355866,Coffee Shop
"Forest Hill North,Forest Hill West",43.694580078125,-79.41486358642578,BrainGale Accessories,43.69692858682923,-79.41319763660431,Accessories Store
"Forest Hill North,Forest Hill West",43.694580078125,-79.41486358642578,Suydam Park,43.69042011625168,-79.41390037536621,Park
Glencairn,43.706573486328125,-79.44783020019531,Miyako Sushi Restaurant,43.709111,-79.44393,Japanese Restaurant
Glencairn,43.706573486328125,-79.44783020019531,McDonald's,43.70491871475466,-79.45223813434126,Fast Food Restaurant
Glencairn,43.706573486328125,-79.44783020019531,Zito's Marketplace,43.705305501535705,-79.44253588149515,Grocery Store
Glencairn,43.706573486328125,-79.44783020019531,Darosa,43.706969836937915,-79.453120889328,Mediterranean Restaurant
Glencairn,43.706573486328125,-79.44783020019531,Camarra's Pizzeria & Restaurant,43.708329,-79.453488,Pizza Place
Glencairn,43.706573486328125,-79.44783020019531,Petro-Canada,43.707186,-79.453231,Gas Station
Glencairn,43.706573486328125,-79.44783020019531,"Chalker's Pub, Billiards and Bistro",43.705746734874204,-79.44237750652644,Pub
"Guildwood,Morningside,West Hill",43.76628875732422,-79.17288970947266,Heron Park Community Centre,43.76886695009025,-79.17695787066756,Gym / Fitness Center
"Guildwood,Morningside,West Hill",43.76628875732422,-79.17288970947266,Homestead Roofing Repair,43.7651402,-79.1786627,Construction & Landscaping
"Guildwood,Morningside,West Hill",43.76628875732422,-79.17288970947266,Heron Park,43.76932738615917,-79.17720079421997,Park
"Guildwood,Morningside,West Hill",43.76628875732422,-79.17288970947266,Buckler Aquatics Ltd,43.764521,-79.167266,Athletics & Sports
"Harbord,University of Toronto",43.663108825683594,-79.40180206298828,Rasa,43.662756751275445,-79.40398803188654,Restaurant
"Harbord,University of Toronto",43.663108825683594,-79.40180206298828,Yasu,43.66283719650635,-79.40321739973975,Japanese Restaurant
"Harbord,University of Toronto",43.663108825683594,-79.40180206298828,Her Father's Cider Bar + Kitchen,43.66244824890102,-79.40470324675829,Beer Bar
"Harbord,University of Toronto",43.663108825683594,-79.40180206298828,Piano Piano,43.66294872979362,-79.40289804116937,Italian Restaurant
"Harbord,University of Toronto",43.663108825683594,-79.40180206298828,The Dessert Kitchen,43.66282317865166,-79.40274569154498,Dessert Shop
"Harbord,University of Toronto",43.663108825683594,-79.40180206298828,Harbord House,43.66246595195944,-79.40541041671369,Bar
"Harbord,University of Toronto",43.663108825683594,-79.40180206298828,Harbord Bakery & Calandria,43.662519096022976,-79.40444270567404,Bakery
"Harbord,University of Toronto",43.663108825683594,-79.40180206298828,Almond Butterfly,43.66283554072087,-79.40336494731255,Bakery
"Harbord,University of Toronto",43.663108825683594,-79.40180206298828,Akai Sushi,43.66246971191281,-79.40494572728848,Sushi Restaurant
"Harbord,University of Toronto",43.663108825683594,-79.40180206298828,Bakka Phoenix Books,43.662958633796144,-79.40260149079198,Bookstore
"Harbord,University of Toronto",43.663108825683594,-79.40180206298828,Athletic Centre,43.66248699305214,-79.40065676565847,College Gym
"Harbord,University of Toronto",43.663108825683594,-79.40180206298828,Harvest Kitchen,43.662713770749434,-79.40433001263669,Restaurant
"Harbord,University of Toronto",43.663108825683594,-79.40180206298828,Fresh on Bloor,43.66675488472059,-79.40349130034014,Vegetarian / Vegan Restaurant
"Harbord,University of Toronto",43.663108825683594,-79.40180206298828,Cafe Cancan,43.662735486588865,-79.40344738555669,French Restaurant
"Harbord,University of Toronto",43.663108825683594,-79.40180206298828,FLOCK Rotisserie + Greens,43.66263716795857,-79.4037981720113,Comfort Food Restaurant
"Harbord,University of Toronto",43.663108825683594,-79.40180206298828,Miles Nadal Jewish Community Centre,43.66651909762614,-79.40387376211667,Gym
"Harbord,University of Toronto",43.663108825683594,-79.40180206298828,Real Thailand Restaurant,43.66655676709821,-79.40465745192407,Thai Restaurant
"Harbord,University of Toronto",43.663108825683594,-79.40180206298828,Cobs Bread,43.66622171718618,-79.40606647691668,Bakery
"Harbord,University of Toronto",43.663108825683594,-79.40180206298828,Gyubee,43.66708824997601,-79.4005710246546,Japanese Restaurant
"Harbord,University of Toronto",43.663108825683594,-79.40180206298828,Innis Cafe,43.665401003815745,-79.39971478706231,Café
"Harbord,University of Toronto",43.663108825683594,-79.40180206298828,Kimpton St. George,43.667367535338556,-79.40062654120706,Hotel
"Harbord,University of Toronto",43.663108825683594,-79.40180206298828,The Original Gyro Grill,43.66662059602154,-79.40554379665828,Greek Restaurant
"Harbord,University of Toronto",43.663108825683594,-79.40180206298828,Coach House Printing,43.66631964001284,-79.40027745050322,Bookstore
"Harbord,University of Toronto",43.663108825683594,-79.40180206298828,Crêpes à GoGo,43.666609329440774,-79.4040605788033,Creperie
"Harbord,University of Toronto",43.663108825683594,-79.40180206298828,A & C Games,43.66493880046117,-79.40319438893309,Video Game Store
"Harbord,University of Toronto",43.663108825683594,-79.40180206298828,Innis Town Hall,43.66541957367295,-79.39954635185894,College Arts Building
"Harbord,University of Toronto",43.663108825683594,-79.40180206298828,Burrito Bandidos,43.66662530828417,-79.40552083714118,Burrito Place
"Harbord,University of Toronto",43.663108825683594,-79.40180206298828,Bar Mercurio,43.667428494632084,-79.40032974323994,Restaurant
"Harbord,University of Toronto",43.663108825683594,-79.40180206298828,River Tai Restaurant,43.66290213,-79.403167,Chinese Restaurant
"Harbord,University of Toronto",43.663108825683594,-79.40180206298828,Red Fish Blue Fish Creative Cafe,43.662826909852434,-79.40281748771667,Café
"Harbord,University of Toronto",43.663108825683594,-79.40180206298828,Second Cup,43.66355135916493,-79.40178748741704,Café
"Harbord,University of Toronto",43.663108825683594,-79.40180206298828,Greg's Ice Cream,43.666592244999656,-79.40414690375412,Ice Cream Shop
"Harbord,University of Toronto",43.663108825683594,-79.40180206298828,Daddyo's,43.66462215321565,-79.40268488417684,Italian Restaurant
"Harbord,University of Toronto",43.663108825683594,-79.40180206298828,chabichou,43.66198088604931,-79.40722622582372,Cheese Shop
"Harbord,University of Toronto",43.663108825683594,-79.40180206298828,JCC Fitness,43.66636642352305,-79.40396996377146,Gym
"Harbord,University of Toronto",43.663108825683594,-79.40180206298828,St. Louis Bar and Grill,43.66623296658398,-79.40616712835838,Wings Joint
"Harbord,University of Toronto",43.663108825683594,-79.40180206298828,Second Cup Coffee Co.,43.66535,-79.398376,Café
"Harbord,University of Toronto",43.663108825683594,-79.40180206298828,Chatime,43.667338321102626,-79.4006839362167,Bubble Tea Shop
"Harbord,University of Toronto",43.663108825683594,-79.40180206298828,Subway,43.66448931335139,-79.39911750609278,Sandwich Place
"Harbord,University of Toronto",43.663108825683594,-79.40180206298828,Charlie's Gallery,43.662809819602124,-79.40382164131282,Bar
"Harbord,University of Toronto",43.663108825683594,-79.40180206298828,The Beer Store,43.6653855,-79.4034771,Beer Store
"Harbord,University of Toronto",43.663108825683594,-79.40180206298828,Pita Q,43.666579198646446,-79.40420924964927,Falafel Restaurant
"Harbord,University of Toronto",43.663108825683594,-79.40180206298828,DT Bistro,43.662375,-79.405734,Café
"Harbord,University of Toronto",43.663108825683594,-79.40180206298828,Magic Noodle,43.66272766027783,-79.4036022699349,Noodle House
"Harbord,University of Toronto",43.663108825683594,-79.40180206298828,East of Brunswick,43.66560880777417,-79.40332426293872,Pub
"Harbord,University of Toronto",43.663108825683594,-79.40180206298828,Pizzaiolo,43.66658007670739,-79.40430651805302,Pizza Place
"Harbord,University of Toronto",43.663108825683594,-79.40180206298828,Noah's Natural Food,43.666914516444635,-79.4034584375335,Grocery Store
"Harbord,University of Toronto",43.663108825683594,-79.40180206298828,Harbord Fish and Chips,43.662196684272,-79.40651185832733,Fish & Chips Shop
"Harbord,University of Toronto",43.663108825683594,-79.40180206298828,Shoppers Drug Mart,43.666562,-79.405007,Pharmacy
"Harbord,University of Toronto",43.663108825683594,-79.40180206298828,Harbord Convenience,43.662627051049114,-79.4040425349905,Flower Shop
"Harbord,University of Toronto",43.663108825683594,-79.40180206298828,Second Cup,43.66641372619874,-79.40399105911047,Coffee Shop
"Harbord,University of Toronto",43.663108825683594,-79.40180206298828,Second Cup (Miles Nadal JCC Fitness),43.66652744237173,-79.4038720660735,Coffee Shop
"Harbord,University of Toronto",43.663108825683594,-79.40180206298828,Kenzo Japanese Noodle House,43.666295458907825,-79.40600216294874,Ramen Restaurant
"Harbord,University of Toronto",43.663108825683594,-79.40180206298828,Daily Perk,43.66729191485423,-79.40392498341943,Coffee Shop
Harbourfront,43.65522003173828,-79.36196899414062,Roselle Desserts,43.653446723052674,-79.3620167174383,Bakery
Harbourfront,43.65522003173828,-79.36196899414062,Tandem Coffee,43.65355870959944,-79.36180945913513,Coffee Shop
Harbourfront,43.65522003173828,-79.36196899414062,Figs Breakfast & Lunch,43.65567455427388,-79.3645032892494,Breakfast Spot
Harbourfront,43.65522003173828,-79.36196899414062,Body Blitz Spa East,43.65473505045365,-79.35987433132891,Spa
Harbourfront,43.65522003173828,-79.36196899414062,Morning Glory Cafe,43.653946942635294,-79.36114884214422,Breakfast Spot
Harbourfront,43.65522003173828,-79.36196899414062,Dominion Pub and Kitchen,43.65691857501867,-79.35896684476664,Pub
Harbourfront,43.65522003173828,-79.36196899414062,Cocina Economica,43.65495889022676,-79.3656572507398,Mexican Restaurant
Harbourfront,43.65522003173828,-79.36196899414062,Impact Kitchen,43.65636850543279,-79.35697968750694,Restaurant
Harbourfront,43.65522003173828,-79.36196899414062,Cooper Koo Family YMCA,43.65319052672638,-79.35794700053884,Gym / Fitness Center
Harbourfront,43.65522003173828,-79.36196899414062,Sumach Espresso,43.65813540553308,-79.35951549011845,Coffee Shop
Harbourfront,43.65522003173828,-79.36196899414062,Berkeley Church,43.65512324174501,-79.36587330410705,Event Space
Harbourfront,43.65522003173828,-79.36196899414062,The Yoga Lounge,43.65551522261721,-79.36495542526245,Yoga Studio
Harbourfront,43.65522003173828,-79.36196899414062,Rooster Coffee,43.65189965670432,-79.36560912104514,Coffee Shop
Harbourfront,43.65522003173828,-79.36196899414062,Sukhothai,43.658444465539525,-79.36568085121628,Thai Restaurant
Harbourfront,43.65522003173828,-79.36196899414062,Mangia and Bevi Resto-Bar,43.652249517927686,-79.36635530500347,Italian Restaurant
Harbourfront,43.65522003173828,-79.36196899414062,Starbucks,43.651613,-79.364917,Coffee Shop
Harbourfront,43.65522003173828,-79.36196899414062,Corktown Common,43.655617799749734,-79.3562113397429,Park
Harbourfront,43.65522003173828,-79.36196899414062,ODIN Cafe + Bar,43.656738544928054,-79.35650305267754,Café
Harbourfront,43.65522003173828,-79.36196899414062,I Love Churros,43.65836361668554,-79.36558277878224,Food Truck
Harbourfront,43.65522003173828,-79.36196899414062,Vistek,43.65704640025721,-79.35966695607046,Electronics Store
Harbourfront,43.65522003173828,-79.36196899414062,Dark Horse Espresso Bar,43.653080578844275,-79.3570778621122,Coffee Shop
Harbourfront,43.65522003173828,-79.36196899414062,The Beer Store,43.657773,-79.3574632,Beer Store
Harbourfront,43.65522003173828,-79.36196899414062,Savoury Grounds,43.656820970004496,-79.3589698353747,Coffee Shop
Harbourfront,43.65522003173828,-79.36196899414062,Flame Shack,43.656844075440546,-79.35891727496157,Restaurant
Harbourfront,43.65522003173828,-79.36196899414062,The Healthy Road,43.656264585886454,-79.35711882680904,Health Food Store
Harbourfront,43.65522003173828,-79.36196899414062,Residence & Conference Centre,43.65304,-79.35704,Hotel
"Harbourfront East,Toronto Islands,Union Station",43.61750030517578,-79.3728256225586,Toronto Islands Pier,43.61570678311245,-79.3712596563486,Scenic Lookout
"Harbourfront East,Toronto Islands,Union Station",43.61750030517578,-79.3728256225586,Centre Island Beach,43.61647438695968,-79.3733201019167,Beach
"Harbourfront East,Toronto Islands,Union Station",43.61750030517578,-79.3728256225586,Centreville Amusement Park,43.62036960686196,-79.37379181118558,Theme Park
"Harbourfront East,Toronto Islands,Union Station",43.61750030517578,-79.3728256225586,Far Enough Farm,43.619852837414385,-79.37179688466605,Farm
"Harbourfront East,Toronto Islands,Union Station",43.61750030517578,-79.3728256225586,Centre Island Beer Garden,43.61686546500913,-79.37228079755297,Beer Garden
"Harbourfront East,Toronto Islands,Union Station",43.61750030517578,-79.3728256225586,Pizza Pizza,43.620420128743746,-79.37341358374843,Pizza Place
"Harbourfront East,Toronto Islands,Union Station",43.61750030517578,-79.3728256225586,William Meany Maze,43.617805,-79.37477,Playground
"Harbourfront East,Toronto Islands,Union Station",43.61750030517578,-79.3728256225586,Toronto Centre Island Pier,43.615756,-79.371248,Pier
"Harbourfront East,Toronto Islands,Union Station",43.61750030517578,-79.3728256225586,Centreville Fence,43.62051374588999,-79.37387659231797,Park
"Harbourfront East,Toronto Islands,Union Station",43.61750030517578,-79.3728256225586,Log Flume @ Centreville,43.620796,-79.373018,Theme Park
"Harbourfront East,Toronto Islands,Union Station",43.61750030517578,-79.3728256225586,Centreville Railroad Station,43.620826,-79.373451,Theme Park
"Harbourfront East,Toronto Islands,Union Station",43.61750030517578,-79.3728256225586,Carousel Cafe,43.6193992460532,-79.37368477304864,American Restaurant
"High Park,The Junction South",43.661224365234375,-79.46348571777344,Lithuania Park,43.658666653470426,-79.46303844451904,Park
"High Park,The Junction South",43.661224365234375,-79.46348571777344,Hole in the Wall,43.66529624102518,-79.46511783107383,Bar
"High Park,The Junction South",43.661224365234375,-79.46348571777344,nodo,43.665303321627505,-79.46562068004896,Italian Restaurant
"High Park,The Junction South",43.661224365234375,-79.46348571777344,Honest Weight,43.665389,-79.461335,Seafood Restaurant
"High Park,The Junction South",43.661224365234375,-79.46348571777344,Indie Alehouse,43.66547472315272,-79.46528973047275,Gastropub
"High Park,The Junction South",43.661224365234375,-79.46348571777344,Junction Flea,43.665258286011984,-79.462867677381,Flea Market
"High Park,The Junction South",43.661224365234375,-79.46348571777344,Playa Cabana Cantina,43.6653150256334,-79.46554803042925,Mexican Restaurant
"High Park,The Junction South",43.661224365234375,-79.46348571777344,Cool Hand of a Girl,43.66541017820662,-79.46282167660381,Café
"High Park,The Junction South",43.661224365234375,-79.46348571777344,Chica’s Nashville Hot Chicken,43.665295,-79.464888,Fried Chicken Joint
"High Park,The Junction South",43.661224365234375,-79.46348571777344,A&W Canada,43.66552,-79.464731,Fast Food Restaurant
"High Park,The Junction South",43.661224365234375,-79.46348571777344,ROUX,43.66541814719867,-79.46239204687215,Cajun / Creole Restaurant
"High Park,The Junction South",43.661224365234375,-79.46348571777344,La Revolucion,43.66546024899212,-79.46430756434131,Mexican Restaurant
"High Park,The Junction South",43.661224365234375,-79.46348571777344,Shoxs,43.665352769160776,-79.46356279142312,Bar
"High Park,The Junction South",43.661224365234375,-79.46348571777344,Ko Foods,43.66549621190266,-79.46396403611945,Grocery Store
"Highland Creek,Rouge Hill,Port Union",43.784671783447266,-79.1589584350586,Royal Canadian Legion,43.78253332838298,-79.16308473261682,Bar
Hillcrest Village,43.802940368652344,-79.35606384277344,Woodbrooke Estate,43.802067347853196,-79.35434683847974,Residential Building (Apartment / Condo)
Hillcrest Village,43.802940368652344,-79.35606384277344,Rawhide,43.803374229283406,-79.35117325023394,Furniture / Home Store
Hillcrest Village,43.802940368652344,-79.35606384277344,Duncan Creek Park,43.80553928816196,-79.36069456944033,Dog Run
Hillcrest Village,43.802940368652344,-79.35606384277344,New Greattime Corp.,43.807413574024274,-79.35671733362557,Chinese Restaurant
"Humber Bay Shores,Mimico South,New Toronto",43.609920501708984,-79.49787902832031,Mario & Selina's No Frills,43.612186,-79.497828,Grocery Store
"Humber Bay Shores,Mimico South,New Toronto",43.609920501708984,-79.49787902832031,Mimico Arena,43.612739007491555,-79.49868183926128,Skating Rink
"Humber Bay Shores,Mimico South,New Toronto",43.609920501708984,-79.49787902832031,Hasty Market,43.61138973164352,-79.49639760920914,Convenience Store
"Humber Bay Shores,Mimico South,New Toronto",43.609920501708984,-79.49787902832031,Hillside park,43.61029626083803,-79.49454143337883,Park
"Humber Bay Shores,Mimico South,New Toronto",43.609920501708984,-79.49787902832031,Mimico Memorial Park,43.610616712708584,-79.49409111285732,Park
"Humber Bay Shores,Mimico South,New Toronto",43.609920501708984,-79.49787902832031,Bikram Red Tree,43.612906199312604,-79.49828190873902,Yoga Studio
"Humber Bay Shores,Mimico South,New Toronto",43.609920501708984,-79.49787902832031,Mimico Tennis Club,43.609021,-79.493809,Tennis Court
"Humber Bay,King's Mill Park,Kingsway Park South East,Mimico NE,Old Mill South,The Queensway East,Royal York South East,Sunnylea",43.631919860839844,-79.49015808105469,Starbucks,43.627931,-79.489286,Coffee Shop
"Humber Bay,King's Mill Park,Kingsway Park South East,Mimico NE,Old Mill South,The Queensway East,Royal York South East,Sunnylea",43.631919860839844,-79.49015808105469,Tim Hortons,43.628255432085226,-79.48958963155741,Coffee Shop
"Humber Bay,King's Mill Park,Kingsway Park South East,Mimico NE,Old Mill South,The Queensway East,Royal York South East,Sunnylea",43.631919860839844,-79.49015808105469,Roccos Plum Tomato,43.63033467625173,-79.4850120427231,Italian Restaurant
"Humber Bay,King's Mill Park,Kingsway Park South East,Mimico NE,Old Mill South,The Queensway East,Royal York South East,Sunnylea",43.631919860839844,-79.49015808105469,U-Know Sushi,43.63032631048586,-79.48538631142218,Sushi Restaurant
"Humber Bay,King's Mill Park,Kingsway Park South East,Mimico NE,Old Mill South,The Queensway East,Royal York South East,Sunnylea",43.631919860839844,-79.49015808105469,KFC,43.630603,-79.484482,Fast Food Restaurant
"Humber Bay,King's Mill Park,Kingsway Park South East,Mimico NE,Old Mill South,The Queensway East,Royal York South East,Sunnylea",43.631919860839844,-79.49015808105469,Tim Hortons,43.6299017742974,-79.4876316189765,Coffee Shop
"Humber Bay,King's Mill Park,Kingsway Park South East,Mimico NE,Old Mill South,The Queensway East,Royal York South East,Sunnylea",43.631919860839844,-79.49015808105469,Jeff Healey Park,43.630397,-79.495214,Park
"Humber Bay,King's Mill Park,Kingsway Park South East,Mimico NE,Old Mill South,The Queensway East,Royal York South East,Sunnylea",43.631919860839844,-79.49015808105469,Wok Terminal,43.6306308581885,-79.484513039617,Chinese Restaurant
"Humber Bay,King's Mill Park,Kingsway Park South East,Mimico NE,Old Mill South,The Queensway East,Royal York South East,Sunnylea",43.631919860839844,-79.49015808105469,Ontario Food Terminal,43.62872783212032,-79.48581470586774,Farmers Market
Humber Summit,43.75942611694336,-79.55647277832031,Dryshield Waterproofing,43.758994,-79.561762,Construction & Landscaping
Humewood-Cedarvale,43.69183349609375,-79.43162536621094,Cedarvale Park,43.692534923091934,-79.42870527613704,Field
Humewood-Cedarvale,43.69183349609375,-79.43162536621094,Phil White Arena,43.69130271699826,-79.43176051142332,Hockey Arena
Humewood-Cedarvale,43.69183349609375,-79.43162536621094,Cedarvale Tennis Courts,43.69274437001002,-79.43224439966453,Tennis Court
Humewood-Cedarvale,43.69183349609375,-79.43162536621094,K & K,43.6894497552931,-79.43460190804107,Grocery Store
Humewood-Cedarvale,43.69183349609375,-79.43162536621094,Coffee Time Donuts,43.691852993172056,-79.43634389759859,Coffee Shop
Humewood-Cedarvale,43.69183349609375,-79.43162536621094,Cy Townsend Park,43.68964242001997,-79.43532528474807,Park
Humewood-Cedarvale,43.69183349609375,-79.43162536621094,Sam's Food Store,43.68944002140359,-79.43570095891785,Deli / Bodega
Humewood-Cedarvale,43.69183349609375,-79.43162536621094,Glen Cedar Park,43.69539929852649,-79.42925308973972,Playground
Humewood-Cedarvale,43.69183349609375,-79.43162536621094,Cedarvale Ravine,43.690188230007266,-79.42610580222994,Trail
"Kingsview Village,Martin Grove Gardens,Richview Gardens,St. Phillips",43.684505462646484,-79.55791473388672,Ace Hans,43.682522120039025,-79.55981254577635,Beach Bar
"Kingsview Village,Martin Grove Gardens,Richview Gardens,St. Phillips",43.684505462646484,-79.55791473388672,HARTS  CRAFTS,43.685765234493346,-79.56155061721802,Arts & Crafts Store
"Kingsview Village,Martin Grove Gardens,Richview Gardens,St. Phillips",43.684505462646484,-79.55791473388672,Spot 1 Music Hall,43.68664,-79.56191,Music Venue
"Kingsview Village,Martin Grove Gardens,Richview Gardens,St. Phillips",43.684505462646484,-79.55791473388672,H & C Heating & Cooling,43.688154785585894,-79.55883622169495,Home Service
"Kingsway Park South West,Mimico NW,The Queensway West,Royal York South West,South of Bloor",43.62516403198242,-79.52655029296875,K & B Sushi,43.622269,-79.522485,Sushi Restaurant
"Kingsway Park South West,Mimico NW,The Queensway West,Royal York South West,South of Bloor",43.62516403198242,-79.52655029296875,Burrito Boyz,43.62179051874228,-79.52260072049648,Burrito Place
"Kingsway Park South West,Mimico NW,The Queensway West,Royal York South West,South of Bloor",43.62516403198242,-79.52655029296875,Royal Meats BBQ,43.62535277307904,-79.52907322434908,Burger Joint
